"Dataset: Underlying Cause of Death, 1999-2017",,,,,,,
Query Parameters:,,,,,,,
Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44),,,,,,,
Group By: State; Year; Month,,,,,,,
Notes,State,State Code,Year,Year Code,Month,Month Code,Deaths
,Oklahoma,40,2017,2017,"Feb., 2017",2017/02,68
,Oklahoma,40,2017,2017,"Mar., 2017",2017/03,66
,Oklahoma,40,2017,2017,"Apr., 2017",2017/04,55
,Oklahoma,40,2017,2017,"May, 2017",2017/05,56
,Oklahoma,40,2017,2017,"Jun., 2017",2017/06,69
,Oklahoma,40,2017,2017,"Jul., 2017",2017/07,63
,Oklahoma,40,2017,2017,"Aug., 2017",2017/08,38
,Oklahoma,40,2017,2017,"Sep., 2017",2017/09,54
,Oklahoma,40,2017,2017,"Oct., 2017",2017/10,41
,Oklahoma,40,2017,2017,"Nov., 2017",2017/11,40
,Oklahoma,40,2017,2017,"Dec., 2017",2017/12,52
,Oregon,41,1999,1999,"Jan., 1999",1999/01,12
,Oregon,41,1999,1999,"Feb., 1999",1999/02,14
,Oregon,41,1999,1999,"Mar., 1999",1999/03,14
,Oregon,41,1999,1999,"Apr., 1999",1999/04,19
,Oregon,41,1999,1999,"May, 1999",1999/05,11
,Oregon,41,1999,1999,"Jun., 1999",1999/06,10
,Oregon,41,1999,1999,"Jul., 1999",1999/07,11
,Oregon,41,1999,1999,"Nov., 1999",1999/11,12
,Oregon,41,1999,1999,"Dec., 1999",1999/12,12
,Oregon,41,2000,2000,"Mar., 2000",2000/03,17
,Oregon,41,2000,2000,"May, 2000",2000/05,12
,Oregon,41,2000,2000,"Jun., 2000",2000/06,10
,Oregon,41,2000,2000,"Jul., 2000",2000/07,10
,Oregon,41,2000,2000,"Aug., 2000",2000/08,12
,Oregon,41,2000,2000,"Sep., 2000",2000/09,12
,Oregon,41,2000,2000,"Oct., 2000",2000/10,10
,Oregon,41,2000,2000,"Dec., 2000",2000/12,13
,Oregon,41,2001,2001,"Jan., 2001",2001/01,10
,Oregon,41,2001,2001,"Feb., 2001",2001/02,13
,Oregon,41,2001,2001,"Mar., 2001",2001/03,11
,Oregon,41,2001,2001,"Apr., 2001",2001/04,16
,Oregon,41,2001,2001,"May, 2001",2001/05,16
,Oregon,41,2001,2001,"Jun., 2001",2001/06,10
,Oregon,41,2001,2001,"Jul., 2001",2001/07,13
,Oregon,41,2001,2001,"Aug., 2001",2001/08,16
,Oregon,41,2001,2001,"Oct., 2001",2001/10,11
,Oregon,41,2002,2002,"Jan., 2002",2002/01,13
,Oregon,41,2002,2002,"Feb., 2002",2002/02,14
,Oregon,41,2002,2002,"Mar., 2002",2002/03,18
,Oregon,41,2002,2002,"Apr., 2002",2002/04,14
,Oregon,41,2002,2002,"May, 2002",2002/05,25
,Oregon,41,2002,2002,"Jun., 2002",2002/06,14
,Oregon,41,2002,2002,"Jul., 2002",2002/07,16
,Oregon,41,2002,2002,"Aug., 2002",2002/08,14
,Oregon,41,2002,2002,"Sep., 2002",2002/09,12
,Oregon,41,2002,2002,"Oct., 2002",2002/10,13
,Oregon,41,2002,2002,"Nov., 2002",2002/11,19
,Oregon,41,2002,2002,"Dec., 2002",2002/12,19
,Oregon,41,2003,2003,"Jan., 2003",2003/01,18
,Oregon,41,2003,2003,"Feb., 2003",2003/02,15
,Oregon,41,2003,2003,"Mar., 2003",2003/03,14
,Oregon,41,2003,2003,"Apr., 2003",2003/04,21
,Oregon,41,2003,2003,"May, 2003",2003/05,18
,Oregon,41,2003,2003,"Jun., 2003",2003/06,24
,Oregon,41,2003,2003,"Jul., 2003",2003/07,24
,Oregon,41,2003,2003,"Aug., 2003",2003/08,16
,Oregon,41,2003,2003,"Sep., 2003",2003/09,13
,Oregon,41,2003,2003,"Oct., 2003",2003/10,15
,Oregon,41,2003,2003,"Nov., 2003",2003/11,20
,Oregon,41,2003,2003,"Dec., 2003",2003/12,22
,Oregon,41,2004,2004,"Jan., 2004",2004/01,18
,Oregon,41,2004,2004,"Feb., 2004",2004/02,18
,Oregon,41,2004,2004,"Mar., 2004",2004/03,19
,Oregon,41,2004,2004,"Apr., 2004",2004/04,23
,Oregon,41,2004,2004,"May, 2004",2004/05,11
,Oregon,41,2004,2004,"Jun., 2004",2004/06,21
,Oregon,41,2004,2004,"Jul., 2004",2004/07,24
,Oregon,41,2004,2004,"Aug., 2004",2004/08,14
,Oregon,41,2004,2004,"Sep., 2004",2004/09,16
,Oregon,41,2004,2004,"Oct., 2004",2004/10,15
,Oregon,41,2004,2004,"Nov., 2004",2004/11,23
,Oregon,41,2004,2004,"Dec., 2004",2004/12,22
,Oregon,41,2005,2005,"Jan., 2005",2005/01,15
,Oregon,41,2005,2005,"Feb., 2005",2005/02,15
,Oregon,41,2005,2005,"Mar., 2005",2005/03,27
,Oregon,41,2005,2005,"Apr., 2005",2005/04,26
,Oregon,41,2005,2005,"May, 2005",2005/05,22
,Oregon,41,2005,2005,"Jun., 2005",2005/06,13
,Oregon,41,2005,2005,"Jul., 2005",2005/07,12
,Oregon,41,2005,2005,"Aug., 2005",2005/08,22
,Oregon,41,2005,2005,"Sep., 2005",2005/09,17
,Oregon,41,2005,2005,"Oct., 2005",2005/10,27
,Oregon,41,2005,2005,"Nov., 2005",2005/11,19
,Oregon,41,2005,2005,"Dec., 2005",2005/12,33
,Oregon,41,2006,2006,"Jan., 2006",2006/01,26
,Oregon,41,2006,2006,"Feb., 2006",2006/02,19
,Oregon,41,2006,2006,"Mar., 2006",2006/03,24
,Oregon,41,2006,2006,"Apr., 2006",2006/04,27
,Oregon,41,2006,2006,"May, 2006",2006/05,24
,Oregon,41,2006,2006,"Jun., 2006",2006/06,21
,Oregon,41,2006,2006,"Jul., 2006",2006/07,36
,Oregon,41,2006,2006,"Aug., 2006",2006/08,25
,Oregon,41,2006,2006,"Sep., 2006",2006/09,23
,Oregon,41,2006,2006,"Oct., 2006",2006/10,25
,Oregon,41,2006,2006,"Nov., 2006",2006/11,32
,Oregon,41,2006,2006,"Dec., 2006",2006/12,17
,Oregon,41,2007,2007,"Jan., 2007",2007/01,39
,Oregon,41,2007,2007,"Feb., 2007",2007/02,25
,Oregon,41,2007,2007,"Mar., 2007",2007/03,33
,Oregon,41,2007,2007,"Apr., 2007",2007/04,22
,Oregon,41,2007,2007,"May, 2007",2007/05,28
,Oregon,41,2007,2007,"Jun., 2007",2007/06,26
,Oregon,41,2007,2007,"Jul., 2007",2007/07,31
,Oregon,41,2007,2007,"Aug., 2007",2007/08,30
,Oregon,41,2007,2007,"Sep., 2007",2007/09,28
,Oregon,41,2007,2007,"Oct., 2007",2007/10,24
,Oregon,41,2007,2007,"Nov., 2007",2007/11,37
,Oregon,41,2007,2007,"Dec., 2007",2007/12,26
,Oregon,41,2008,2008,"Jan., 2008",2008/01,19
,Oregon,41,2008,2008,"Feb., 2008",2008/02,41
,Oregon,41,2008,2008,"Mar., 2008",2008/03,34
,Oregon,41,2008,2008,"Apr., 2008",2008/04,19
,Oregon,41,2008,2008,"May, 2008",2008/05,34
,Oregon,41,2008,2008,"Jun., 2008",2008/06,20
,Oregon,41,2008,2008,"Jul., 2008",2008/07,27
,Oregon,41,2008,2008,"Aug., 2008",2008/08,31
,Oregon,41,2008,2008,"Sep., 2008",2008/09,25
,Oregon,41,2008,2008,"Oct., 2008",2008/10,30
,Oregon,41,2008,2008,"Nov., 2008",2008/11,31
,Oregon,41,2008,2008,"Dec., 2008",2008/12,21
,Oregon,41,2009,2009,"Jan., 2009",2009/01,35
,Oregon,41,2009,2009,"Feb., 2009",2009/02,36
,Oregon,41,2009,2009,"Mar., 2009",2009/03,31
,Oregon,41,2009,2009,"Apr., 2009",2009/04,22
,Oregon,41,2009,2009,"May, 2009",2009/05,28
,Oregon,41,2009,2009,"Jun., 2009",2009/06,21
,Oregon,41,2009,2009,"Jul., 2009",2009/07,40
,Oregon,41,2009,2009,"Aug., 2009",2009/08,38
,Oregon,41,2009,2009,"Sep., 2009",2009/09,28
,Oregon,41,2009,2009,"Oct., 2009",2009/10,29
,Oregon,41,2009,2009,"Nov., 2009",2009/11,34
,Oregon,41,2009,2009,"Dec., 2009",2009/12,18
,Oregon,41,2010,2010,"Jan., 2010",2010/01,19
,Oregon,41,2010,2010,"Feb., 2010",2010/02,29
,Oregon,41,2010,2010,"Mar., 2010",2010/03,31
,Oregon,41,2010,2010,"Apr., 2010",2010/04,25
,Oregon,41,2010,2010,"May, 2010",2010/05,26
,Oregon,41,2010,2010,"Jun., 2010",2010/06,21
,Oregon,41,2010,2010,"Jul., 2010",2010/07,35
,Oregon,41,2010,2010,"Aug., 2010",2010/08,35
,Oregon,41,2010,2010,"Sep., 2010",2010/09,23
,Oregon,41,2010,2010,"Oct., 2010",2010/10,19
,Oregon,41,2010,2010,"Nov., 2010",2010/11,33
,Oregon,41,2010,2010,"Dec., 2010",2010/12,36
,Oregon,41,2011,2011,"Jan., 2011",2011/01,32
,Oregon,41,2011,2011,"Feb., 2011",2011/02,33
,Oregon,41,2011,2011,"Mar., 2011",2011/03,38
,Oregon,41,2011,2011,"Apr., 2011",2011/04,34
,Oregon,41,2011,2011,"May, 2011",2011/05,28
,Oregon,41,2011,2011,"Jun., 2011",2011/06,35
,Oregon,41,2011,2011,"Jul., 2011",2011/07,36
,Oregon,41,2011,2011,"Aug., 2011",2011/08,39
,Oregon,41,2011,2011,"Sep., 2011",2011/09,23
,Oregon,41,2011,2011,"Oct., 2011",2011/10,28
,Oregon,41,2011,2011,"Nov., 2011",2011/11,30
,Oregon,41,2011,2011,"Dec., 2011",2011/12,29
,Oregon,41,2012,2012,"Jan., 2012",2012/01,30
,Oregon,41,2012,2012,"Feb., 2012",2012/02,27
,Oregon,41,2012,2012,"Mar., 2012",2012/03,27
,Oregon,41,2012,2012,"Apr., 2012",2012/04,28
,Oregon,41,2012,2012,"May, 2012",2012/05,26
,Oregon,41,2012,2012,"Jun., 2012",2012/06,24
,Oregon,41,2012,2012,"Jul., 2012",2012/07,35
,Oregon,41,2012,2012,"Aug., 2012",2012/08,27
,Oregon,41,2012,2012,"Sep., 2012",2012/09,24
,Oregon,41,2012,2012,"Oct., 2012",2012/10,23
,Oregon,41,2012,2012,"Nov., 2012",2012/11,29
,Oregon,41,2012,2012,"Dec., 2012",2012/12,34
,Oregon,41,2013,2013,"Jan., 2013",2013/01,33
,Oregon,41,2013,2013,"Feb., 2013",2013/02,27
,Oregon,41,2013,2013,"Mar., 2013",2013/03,34
,Oregon,41,2013,2013,"Apr., 2013",2013/04,42
,Oregon,41,2013,2013,"May, 2013",2013/05,26
,Oregon,41,2013,2013,"Jun., 2013",2013/06,18
,Oregon,41,2013,2013,"Jul., 2013",2013/07,26
,Oregon,41,2013,2013,"Aug., 2013",2013/08,24
,Oregon,41,2013,2013,"Sep., 2013",2013/09,24
,Oregon,41,2013,2013,"Oct., 2013",2013/10,22
,Oregon,41,2013,2013,"Nov., 2013",2013/11,32
,Oregon,41,2013,2013,"Dec., 2013",2013/12,23
,Oregon,41,2014,2014,"Jan., 2014",2014/01,32
,Oregon,41,2014,2014,"Feb., 2014",2014/02,24
,Oregon,41,2014,2014,"Mar., 2014",2014/03,31
,Oregon,41,2014,2014,"Apr., 2014",2014/04,23
,Oregon,41,2014,2014,"May, 2014",2014/05,41
,Oregon,41,2014,2014,"Jun., 2014",2014/06,31
,Oregon,41,2014,2014,"Jul., 2014",2014/07,36
,Oregon,41,2014,2014,"Aug., 2014",2014/08,28
,Oregon,41,2014,2014,"Sep., 2014",2014/09,26
,Oregon,41,2014,2014,"Oct., 2014",2014/10,33
,Oregon,41,2014,2014,"Nov., 2014",2014/11,36
,Oregon,41,2014,2014,"Dec., 2014",2014/12,36
,Oregon,41,2015,2015,"Jan., 2015",2015/01,28
,Oregon,41,2015,2015,"Feb., 2015",2015/02,20
,Oregon,41,2015,2015,"Mar., 2015",2015/03,26
,Oregon,41,2015,2015,"Apr., 2015",2015/04,22
,Oregon,41,2015,2015,"May, 2015",2015/05,26
,Oregon,41,2015,2015,"Jun., 2015",2015/06,45
,Oregon,41,2015,2015,"Jul., 2015",2015/07,31
,Oregon,41,2015,2015,"Aug., 2015",2015/08,38
,Oregon,41,2015,2015,"Sep., 2015",2015/09,39
,Oregon,41,2015,2015,"Oct., 2015",2015/10,29
,Oregon,41,2015,2015,"Nov., 2015",2015/11,30
,Oregon,41,2015,2015,"Dec., 2015",2015/12,26
,Oregon,41,2016,2016,"Jan., 2016",2016/01,32
,Oregon,41,2016,2016,"Feb., 2016",2016/02,26
,Oregon,41,2016,2016,"Mar., 2016",2016/03,37
,Oregon,41,2016,2016,"Apr., 2016",2016/04,26
,Oregon,41,2016,2016,"May, 2016",2016/05,43
,Oregon,41,2016,2016,"Jun., 2016",2016/06,39
,Oregon,41,2016,2016,"Jul., 2016",2016/07,26
,Oregon,41,2016,2016,"Aug., 2016",2016/08,35
,Oregon,41,2016,2016,"Sep., 2016",2016/09,29
,Oregon,41,2016,2016,"Oct., 2016",2016/10,26
,Oregon,41,2016,2016,"Nov., 2016",2016/11,31
,Oregon,41,2016,2016,"Dec., 2016",2016/12,40
,Oregon,41,2017,2017,"Jan., 2017",2017/01,33
,Oregon,41,2017,2017,"Feb., 2017",2017/02,33
,Oregon,41,2017,2017,"Mar., 2017",2017/03,29
,Oregon,41,2017,2017,"Apr., 2017",2017/04,36
,Oregon,41,2017,2017,"May, 2017",2017/05,32
,Oregon,41,2017,2017,"Jun., 2017",2017/06,33
,Oregon,41,2017,2017,"Jul., 2017",2017/07,29
,Oregon,41,2017,2017,"Aug., 2017",2017/08,44
,Oregon,41,2017,2017,"Sep., 2017",2017/09,37
,Oregon,41,2017,2017,"Oct., 2017",2017/10,37
,Oregon,41,2017,2017,"Nov., 2017",2017/11,33
,Oregon,41,2017,2017,"Dec., 2017",2017/12,29
,Pennsylvania,42,1999,1999,"Jan., 1999",1999/01,65
,Pennsylvania,42,1999,1999,"Feb., 1999",1999/02,59
,Pennsylvania,42,1999,1999,"Mar., 1999",1999/03,47
,Pennsylvania,42,1999,1999,"Apr., 1999",1999/04,52
,Pennsylvania,42,1999,1999,"May, 1999",1999/05,63
,Pennsylvania,42,1999,1999,"Jun., 1999",1999/06,60
,Pennsylvania,42,1999,1999,"Jul., 1999",1999/07,72
,Pennsylvania,42,1999,1999,"Aug., 1999",1999/08,56
,Pennsylvania,42,1999,1999,"Sep., 1999",1999/09,75
,Pennsylvania,42,1999,1999,"Oct., 1999",1999/10,58
,Pennsylvania,42,1999,1999,"Nov., 1999",1999/11,52
,Pennsylvania,42,1999,1999,"Dec., 1999",1999/12,54
,Pennsylvania,42,2000,2000,"Jan., 2000",2000/01,71
,Pennsylvania,42,2000,2000,"Feb., 2000",2000/02,70
,Pennsylvania,42,2000,2000,"Mar., 2000",2000/03,86
,Pennsylvania,42,2000,2000,"Apr., 2000",2000/04,69
,Pennsylvania,42,2000,2000,"May, 2000",2000/05,89
,Pennsylvania,42,2000,2000,"Jun., 2000",2000/06,76
,Pennsylvania,42,2000,2000,"Jul., 2000",2000/07,79
,Pennsylvania,42,2000,2000,"Aug., 2000",2000/08,81
,Pennsylvania,42,2000,2000,"Sep., 2000",2000/09,72
,Pennsylvania,42,2000,2000,"Oct., 2000",2000/10,61
,Pennsylvania,42,2000,2000,"Nov., 2000",2000/11,85
,Pennsylvania,42,2000,2000,"Dec., 2000",2000/12,72
,Pennsylvania,42,2001,2001,"Jan., 2001",2001/01,51
,Pennsylvania,42,2001,2001,"Feb., 2001",2001/02,42
,Pennsylvania,42,2001,2001,"Mar., 2001",2001/03,38
,Pennsylvania,42,2001,2001,"Apr., 2001",2001/04,66
,Pennsylvania,42,2001,2001,"May, 2001",2001/05,56
,Pennsylvania,42,2001,2001,"Jun., 2001",2001/06,95
,Pennsylvania,42,2001,2001,"Jul., 2001",2001/07,69
,Pennsylvania,42,2001,2001,"Aug., 2001",2001/08,84
,Pennsylvania,42,2001,2001,"Sep., 2001",2001/09,62
,Pennsylvania,42,2001,2001,"Oct., 2001",2001/10,67
,Pennsylvania,42,2001,2001,"Nov., 2001",2001/11,63
,Pennsylvania,42,2001,2001,"Dec., 2001",2001/12,88
,Pennsylvania,42,2002,2002,"Jan., 2002",2002/01,56
,Pennsylvania,42,2002,2002,"Feb., 2002",2002/02,58
,Pennsylvania,42,2002,2002,"Mar., 2002",2002/03,98
,Pennsylvania,42,2002,2002,"Apr., 2002",2002/04,90
,Pennsylvania,42,2002,2002,"May, 2002",2002/05,84
,Pennsylvania,42,2002,2002,"Jun., 2002",2002/06,64
,Pennsylvania,42,2002,2002,"Jul., 2002",2002/07,48
,Pennsylvania,42,2002,2002,"Aug., 2002",2002/08,57
,Pennsylvania,42,2002,2002,"Sep., 2002",2002/09,73
,Pennsylvania,42,2002,2002,"Oct., 2002",2002/10,76
,Pennsylvania,42,2002,2002,"Nov., 2002",2002/11,108
,Pennsylvania,42,2002,2002,"Dec., 2002",2002/12,107
,Pennsylvania,42,2003,2003,"Jan., 2003",2003/01,105
,Pennsylvania,42,2003,2003,"Feb., 2003",2003/02,87
,Pennsylvania,42,2003,2003,"Mar., 2003",2003/03,103
,Pennsylvania,42,2003,2003,"Apr., 2003",2003/04,87
,Pennsylvania,42,2003,2003,"May, 2003",2003/05,104
,Pennsylvania,42,2003,2003,"Jun., 2003",2003/06,90
,Pennsylvania,42,2003,2003,"Jul., 2003",2003/07,81
,Pennsylvania,42,2003,2003,"Aug., 2003",2003/08,81
,Pennsylvania,42,2003,2003,"Sep., 2003",2003/09,98
,Pennsylvania,42,2003,2003,"Oct., 2003",2003/10,103
,Pennsylvania,42,2003,2003,"Nov., 2003",2003/11,101
,Pennsylvania,42,2003,2003,"Dec., 2003",2003/12,99
,Pennsylvania,42,2004,2004,"Jan., 2004",2004/01,121
,Pennsylvania,42,2004,2004,"Feb., 2004",2004/02,102
,Pennsylvania,42,2004,2004,"Mar., 2004",2004/03,86
,Pennsylvania,42,2004,2004,"Apr., 2004",2004/04,100
,Pennsylvania,42,2004,2004,"May, 2004",2004/05,113
,Pennsylvania,42,2004,2004,"Jun., 2004",2004/06,111
,Pennsylvania,42,2004,2004,"Jul., 2004",2004/07,92
,Pennsylvania,42,2004,2004,"Aug., 2004",2004/08,133
,Pennsylvania,42,2004,2004,"Sep., 2004",2004/09,115
,Pennsylvania,42,2004,2004,"Oct., 2004",2004/10,121
,Pennsylvania,42,2004,2004,"Nov., 2004",2004/11,97
,Pennsylvania,42,2004,2004,"Dec., 2004",2004/12,103
,Pennsylvania,42,2005,2005,"Jan., 2005",2005/01,106
,Pennsylvania,42,2005,2005,"Feb., 2005",2005/02,105
,Pennsylvania,42,2005,2005,"Mar., 2005",2005/03,114
,Pennsylvania,42,2005,2005,"Apr., 2005",2005/04,133
,Pennsylvania,42,2005,2005,"May, 2005",2005/05,122
,Pennsylvania,42,2005,2005,"Jun., 2005",2005/06,108
,Pennsylvania,42,2005,2005,"Jul., 2005",2005/07,114
,Pennsylvania,42,2005,2005,"Aug., 2005",2005/08,109
,Pennsylvania,42,2005,2005,"Sep., 2005",2005/09,115
,Pennsylvania,42,2005,2005,"Oct., 2005",2005/10,108
,Pennsylvania,42,2005,2005,"Nov., 2005",2005/11,133
,Pennsylvania,42,2005,2005,"Dec., 2005",2005/12,113
,Pennsylvania,42,2006,2006,"Jan., 2006",2006/01,82
,Pennsylvania,42,2006,2006,"Feb., 2006",2006/02,92
,Pennsylvania,42,2006,2006,"Mar., 2006",2006/03,102
,Pennsylvania,42,2006,2006,"Apr., 2006",2006/04,140
,Pennsylvania,42,2006,2006,"May, 2006",2006/05,124
,Pennsylvania,42,2006,2006,"Jun., 2006",2006/06,161
,Pennsylvania,42,2006,2006,"Jul., 2006",2006/07,123
,Pennsylvania,42,2006,2006,"Aug., 2006",2006/08,119
,Pennsylvania,42,2006,2006,"Sep., 2006",2006/09,134
,Pennsylvania,42,2006,2006,"Oct., 2006",2006/10,122
,Pennsylvania,42,2006,2006,"Nov., 2006",2006/11,111
,Pennsylvania,42,2006,2006,"Dec., 2006",2006/12,75
,Pennsylvania,42,2007,2007,"Jan., 2007",2007/01,120
,Pennsylvania,42,2007,2007,"Feb., 2007",2007/02,124
,Pennsylvania,42,2007,2007,"Mar., 2007",2007/03,122
,Pennsylvania,42,2007,2007,"Apr., 2007",2007/04,117
,Pennsylvania,42,2007,2007,"May, 2007",2007/05,147
,Pennsylvania,42,2007,2007,"Jun., 2007",2007/06,106
,Pennsylvania,42,2007,2007,"Jul., 2007",2007/07,102
,Pennsylvania,42,2007,2007,"Aug., 2007",2007/08,146
,Pennsylvania,42,2007,2007,"Sep., 2007",2007/09,120
,Pennsylvania,42,2007,2007,"Oct., 2007",2007/10,113
,Pennsylvania,42,2007,2007,"Nov., 2007",2007/11,140
,Pennsylvania,42,2007,2007,"Dec., 2007",2007/12,112
,Pennsylvania,42,2008,2008,"Jan., 2008",2008/01,120
,Pennsylvania,42,2008,2008,"Feb., 2008",2008/02,125
,Pennsylvania,42,2008,2008,"Mar., 2008",2008/03,139
,Pennsylvania,42,2008,2008,"Apr., 2008",2008/04,126
,Pennsylvania,42,2008,2008,"May, 2008",2008/05,142
,Pennsylvania,42,2008,2008,"Jun., 2008",2008/06,122
,Pennsylvania,42,2008,2008,"Jul., 2008",2008/07,124
,Pennsylvania,42,2008,2008,"Aug., 2008",2008/08,142
,Pennsylvania,42,2008,2008,"Sep., 2008",2008/09,111
,Pennsylvania,42,2008,2008,"Oct., 2008",2008/10,131
,Pennsylvania,42,2008,2008,"Nov., 2008",2008/11,134
,Pennsylvania,42,2008,2008,"Dec., 2008",2008/12,135
,Pennsylvania,42,2009,2009,"Jan., 2009",2009/01,137
,Pennsylvania,42,2009,2009,"Feb., 2009",2009/02,147
,Pennsylvania,42,2009,2009,"Mar., 2009",2009/03,142
,Pennsylvania,42,2009,2009,"Apr., 2009",2009/04,139
,Pennsylvania,42,2009,2009,"May, 2009",2009/05,140
,Pennsylvania,42,2009,2009,"Jun., 2009",2009/06,127
,Pennsylvania,42,2009,2009,"Jul., 2009",2009/07,146
,Pennsylvania,42,2009,2009,"Aug., 2009",2009/08,125
,Pennsylvania,42,2009,2009,"Sep., 2009",2009/09,119
,Pennsylvania,42,2009,2009,"Oct., 2009",2009/10,118
,Pennsylvania,42,2009,2009,"Nov., 2009",2009/11,114
,Pennsylvania,42,2009,2009,"Dec., 2009",2009/12,127
,Pennsylvania,42,2010,2010,"Jan., 2010",2010/01,109
,Pennsylvania,42,2010,2010,"Feb., 2010",2010/02,117
,Pennsylvania,42,2010,2010,"Mar., 2010",2010/03,139
,Pennsylvania,42,2010,2010,"Apr., 2010",2010/04,139
,Pennsylvania,42,2010,2010,"May, 2010",2010/05,159
,Pennsylvania,42,2010,2010,"Jun., 2010",2010/06,146
,Pennsylvania,42,2010,2010,"Jul., 2010",2010/07,111
,Pennsylvania,42,2010,2010,"Aug., 2010",2010/08,123
,Pennsylvania,42,2010,2010,"Sep., 2010",2010/09,140
,Pennsylvania,42,2010,2010,"Oct., 2010",2010/10,130
,Pennsylvania,42,2010,2010,"Nov., 2010",2010/11,138
,Pennsylvania,42,2010,2010,"Dec., 2010",2010/12,147
,Pennsylvania,42,2011,2011,"Jan., 2011",2011/01,144
,Pennsylvania,42,2011,2011,"Feb., 2011",2011/02,164
,Pennsylvania,42,2011,2011,"Mar., 2011",2011/03,166
,Pennsylvania,42,2011,2011,"Apr., 2011",2011/04,168
,Pennsylvania,42,2011,2011,"May, 2011",2011/05,173
,Pennsylvania,42,2011,2011,"Jun., 2011",2011/06,178
,Pennsylvania,42,2011,2011,"Jul., 2011",2011/07,165
,Pennsylvania,42,2011,2011,"Aug., 2011",2011/08,142
,Pennsylvania,42,2011,2011,"Sep., 2011",2011/09,161
,Pennsylvania,42,2011,2011,"Oct., 2011",2011/10,184
,Pennsylvania,42,2011,2011,"Nov., 2011",2011/11,160
,Pennsylvania,42,2011,2011,"Dec., 2011",2011/12,151
,Pennsylvania,42,2012,2012,"Jan., 2012",2012/01,157
,Pennsylvania,42,2012,2012,"Feb., 2012",2012/02,169
,Pennsylvania,42,2012,2012,"Mar., 2012",2012/03,172
,Pennsylvania,42,2012,2012,"Apr., 2012",2012/04,158
,Pennsylvania,42,2012,2012,"May, 2012",2012/05,170
,Pennsylvania,42,2012,2012,"Jun., 2012",2012/06,200
,Pennsylvania,42,2012,2012,"Jul., 2012",2012/07,190
,Pennsylvania,42,2012,2012,"Aug., 2012",2012/08,172
,Pennsylvania,42,2012,2012,"Sep., 2012",2012/09,158
,Pennsylvania,42,2012,2012,"Oct., 2012",2012/10,182
,Pennsylvania,42,2012,2012,"Nov., 2012",2012/11,165
,Pennsylvania,42,2012,2012,"Dec., 2012",2012/12,173
,Pennsylvania,42,2013,2013,"Jan., 2013",2013/01,158
,Pennsylvania,42,2013,2013,"Feb., 2013",2013/02,178
,Pennsylvania,42,2013,2013,"Mar., 2013",2013/03,183
,Pennsylvania,42,2013,2013,"Apr., 2013",2013/04,166
,Pennsylvania,42,2013,2013,"May, 2013",2013/05,195
,Pennsylvania,42,2013,2013,"Jun., 2013",2013/06,170
,Pennsylvania,42,2013,2013,"Jul., 2013",2013/07,174
,Pennsylvania,42,2013,2013,"Aug., 2013",2013/08,165
,Pennsylvania,42,2013,2013,"Sep., 2013",2013/09,175
,Pennsylvania,42,2013,2013,"Oct., 2013",2013/10,185
,Pennsylvania,42,2013,2013,"Nov., 2013",2013/11,178
,Pennsylvania,42,2013,2013,"Dec., 2013",2013/12,187
,Pennsylvania,42,2014,2014,"Jan., 2014",2014/01,225
,Pennsylvania,42,2014,2014,"Feb., 2014",2014/02,173
,Pennsylvania,42,2014,2014,"Mar., 2014",2014/03,202
,Pennsylvania,42,2014,2014,"Apr., 2014",2014/04,224
,Pennsylvania,42,2014,2014,"May, 2014",2014/05,232
,Pennsylvania,42,2014,2014,"Jun., 2014",2014/06,185
,Pennsylvania,42,2014,2014,"Jul., 2014",2014/07,176
,Pennsylvania,42,2014,2014,"Aug., 2014",2014/08,188
,Pennsylvania,42,2014,2014,"Sep., 2014",2014/09,197
,Pennsylvania,42,2014,2014,"Oct., 2014",2014/10,215
,Pennsylvania,42,2014,2014,"Nov., 2014",2014/11,205
,Pennsylvania,42,2014,2014,"Dec., 2014",2014/12,202
,Pennsylvania,42,2015,2015,"Jan., 2015",2015/01,227
,Pennsylvania,42,2015,2015,"Feb., 2015",2015/02,214
,Pennsylvania,42,2015,2015,"Mar., 2015",2015/03,244
,Pennsylvania,42,2015,2015,"Apr., 2015",2015/04,258
,Pennsylvania,42,2015,2015,"May, 2015",2015/05,258
,Pennsylvania,42,2015,2015,"Jun., 2015",2015/06,271
,Pennsylvania,42,2015,2015,"Jul., 2015",2015/07,234
,Pennsylvania,42,2015,2015,"Aug., 2015",2015/08,252
,Pennsylvania,42,2015,2015,"Sep., 2015",2015/09,249
,Pennsylvania,42,2015,2015,"Oct., 2015",2015/10,278
,Pennsylvania,42,2015,2015,"Nov., 2015",2015/11,238
,Pennsylvania,42,2015,2015,"Dec., 2015",2015/12,228
,Pennsylvania,42,2016,2016,"Jan., 2016",2016/01,227
,Pennsylvania,42,2016,2016,"Feb., 2016",2016/02,341
,Pennsylvania,42,2016,2016,"Mar., 2016",2016/03,332
,Pennsylvania,42,2016,2016,"Apr., 2016",2016/04,323
,Pennsylvania,42,2016,2016,"May, 2016",2016/05,281
,Pennsylvania,42,2016,2016,"Jun., 2016",2016/06,296
,Pennsylvania,42,2016,2016,"Jul., 2016",2016/07,362
,Pennsylvania,42,2016,2016,"Aug., 2016",2016/08,342
,Pennsylvania,42,2016,2016,"Sep., 2016",2016/09,375
